epoch,layer,model_a,seed_a,model_b,seed_b,score
23,10,en2fr,9,fr,6,0.8051
23,10,en2fr,0,de,4,0.6025
23,10,en2fr,0,de,6,0.546
23,10,en2fr,0,fr,4,0.8167
23,10,en2fr,0,fr,6,0.8439
24,10,de2fr,2,de,4,0.5732
24,10,de2fr,2,de,6,0.5185
24,10,de2fr,2,fr,4,0.8283
24,10,de2fr,2,fr,6,0.8486
24,10,de2fr,3,de,4,0.5678
24,10,de2fr,3,de,6,0.4881
24,10,de2fr,3,fr,4,0.7748
24,10,de2fr,3,fr,6,0.8447
24,10,de2fr,6,de,4,0.5758
24,10,de2fr,6,de,6,0.515
24,10,de2fr,6,fr,4,0.7966
24,10,de2fr,6,fr,6,0.851
24,10,de2fr,7,de,4,0.5974
24,10,de2fr,7,de,6,0.5624
24,10,de2fr,7,fr,4,0.817
24,10,de2fr,7,fr,6,0.8309
24,10,de2fr,8,de,4,0.5754
24,10,de2fr,8,de,6,0.4997
24,10,de2fr,8,fr,4,0.8078
24,10,de2fr,8,fr,6,0.8446
24,10,en2fr,2,de,4,0.5599
24,10,en2fr,2,de,6,0.4878
24,10,en2fr,2,fr,4,0.806
24,10,en2fr,2,fr,6,0.8571
24,10,en2fr,3,de,4,0.5765
24,10,en2fr,3,de,6,0.4968
24,10,en2fr,3,fr,4,0.8086
24,10,en2fr,3,fr,6,0.8501
24,10,en2fr,6,de,4,0.5872
24,10,en2fr,6,de,6,0.5422
24,10,en2fr,6,fr,4,0.7574
24,10,en2fr,6,fr,6,0.8064
24,10,en2fr,7,de,4,0.5437
24,10,en2fr,7,de,6,0.4502
24,10,en2fr,7,fr,4,0.7779
24,10,en2fr,7,fr,6,0.8353
24,10,en2fr,8,de,4,0.5617
24,10,en2fr,8,de,6,0.5004
24,10,en2fr,8,fr,4,0.791
24,10,en2fr,8,fr,6,0.8119
24,10,en2fr,9,de,4,0.5747
24,10,en2fr,9,de,6,0.5329
24,10,en2fr,9,fr,4,0.8003
24,10,en2fr,9,fr,6,0.796
24,10,en2fr,0,de,4,0.6169
24,10,en2fr,0,de,6,0.5806
24,10,en2fr,0,fr,4,0.8006
24,10,en2fr,0,fr,6,0.8455
25,10,de2fr,2,de,4,0.5671
25,10,de2fr,2,de,6,0.4982
25,10,de2fr,2,fr,4,0.8252
25,10,de2fr,2,fr,6,0.8351
25,10,de2fr,3,de,4,0.5946
25,10,de2fr,3,de,6,0.5147
25,10,de2fr,3,fr,4,0.8191
25,10,de2fr,3,fr,6,0.8611
25,10,de2fr,6,de,4,0.5707
25,10,de2fr,6,de,6,0.5293
25,10,de2fr,6,fr,4,0.797
25,10,de2fr,6,fr,6,0.8384
25,10,de2fr,7,de,4,0.6122
25,10,de2fr,7,de,6,0.5777
25,10,de2fr,7,fr,4,0.8151
25,10,de2fr,7,fr,6,0.8414
25,10,de2fr,8,de,4,0.5812
25,10,de2fr,8,de,6,0.491
25,10,de2fr,8,fr,4,0.8209
25,10,de2fr,8,fr,6,0.8357
25,10,en2fr,2,de,4,0.5792
25,10,en2fr,2,de,6,0.5166
25,10,en2fr,2,fr,4,0.8159
25,10,en2fr,2,fr,6,0.867
25,10,en2fr,3,de,4,0.5716
25,10,en2fr,3,de,6,0.4866
25,10,en2fr,3,fr,4,0.8011
25,10,en2fr,3,fr,6,0.8615
25,10,en2fr,6,de,4,0.5722
25,10,en2fr,6,de,6,0.531
25,10,en2fr,6,fr,4,0.7945
25,10,en2fr,6,fr,6,0.8013
25,10,en2fr,7,de,4,0.5497
25,10,en2fr,7,de,6,0.4672
25,10,en2fr,7,fr,4,0.7923
25,10,en2fr,7,fr,6,0.848
25,10,en2fr,8,de,4,0.5627
25,10,en2fr,8,de,6,0.5003
25,10,en2fr,8,fr,4,0.8182
25,10,en2fr,8,fr,6,0.8304
25,10,en2fr,9,de,4,0.5974
25,10,en2fr,9,de,6,0.5515
25,10,en2fr,9,fr,4,0.805
25,10,en2fr,9,fr,6,0.8348
25,10,en2fr,0,de,4,0.5961
25,10,en2fr,0,de,6,0.5566
25,10,en2fr,0,fr,4,0.811
25,10,en2fr,0,fr,6,0.8536
26,10,de2fr,2,de,4,0.5827
26,10,de2fr,2,de,6,0.5301
26,10,de2fr,2,fr,4,0.822
26,10,de2fr,2,fr,6,0.8465
26,10,de2fr,3,de,4,0.602
26,10,de2fr,3,de,6,0.5309
26,10,de2fr,3,fr,4,0.8078
26,10,de2fr,3,fr,6,0.8482
26,10,de2fr,6,de,4,0.5871
26,10,de2fr,6,de,6,0.5179
26,10,de2fr,6,fr,4,0.7956
26,10,de2fr,6,fr,6,0.8548
26,10,de2fr,7,de,4,0.5993
26,10,de2fr,7,de,6,0.5632
26,10,de2fr,7,fr,4,0.8194
26,10,de2fr,7,fr,6,0.8395
26,10,de2fr,8,de,4,0.6012
26,10,de2fr,8,de,6,0.5182
26,10,de2fr,8,fr,4,0.821
26,10,de2fr,8,fr,6,0.8607
26,10,en2fr,2,de,4,0.567
26,10,en2fr,2,de,6,0.5022
26,10,en2fr,2,fr,4,0.8098
26,10,en2fr,2,fr,6,0.8579
26,10,en2fr,3,de,4,0.5595
26,10,en2fr,3,de,6,0.464
26,10,en2fr,3,fr,4,0.8076
26,10,en2fr,3,fr,6,0.8401
26,10,en2fr,6,de,4,0.5468
26,10,en2fr,6,de,6,0.5076
26,10,en2fr,6,fr,4,0.7548
26,10,en2fr,6,fr,6,0.7772
26,10,en2fr,7,de,4,0.5442
26,10,en2fr,7,de,6,0.4573
26,10,en2fr,7,fr,4,0.784
26,10,en2fr,7,fr,6,0.8431
26,10,en2fr,8,de,4,0.5667
26,10,en2fr,8,de,6,0.5138
26,10,en2fr,8,fr,4,0.7999
26,10,en2fr,8,fr,6,0.8184
26,10,en2fr,9,de,4,0.5491
26,10,en2fr,9,de,6,0.4856
26,10,en2fr,9,fr,4,0.8022
26,10,en2fr,9,fr,6,0.7914
26,10,en2fr,0,de,4,0.5973
26,10,en2fr,0,de,6,0.5627
26,10,en2fr,0,fr,4,0.8139
26,10,en2fr,0,fr,6,0.8437
27,10,de2fr,2,de,4,0.5823
27,10,de2fr,2,de,6,0.5328
27,10,de2fr,2,fr,4,0.8343
27,10,de2fr,2,fr,6,0.8293
27,10,de2fr,3,de,4,0.5939
27,10,de2fr,3,de,6,0.5227
27,10,de2fr,3,fr,4,0.8103
27,10,de2fr,3,fr,6,0.8705
27,10,de2fr,6,de,4,0.5661
27,10,de2fr,6,de,6,0.4971
27,10,de2fr,6,fr,4,0.8044
27,10,de2fr,6,fr,6,0.8475
27,10,de2fr,7,de,4,0.5999
27,10,de2fr,7,de,6,0.5557
27,10,de2fr,7,fr,4,0.8177
27,10,de2fr,7,fr,6,0.8509
27,10,de2fr,8,de,4,0.6003
27,10,de2fr,8,de,6,0.5226
27,10,de2fr,8,fr,4,0.8214
27,10,de2fr,8,fr,6,0.8542
27,10,en2fr,2,de,4,0.5738
27,10,en2fr,2,de,6,0.5006
27,10,en2fr,2,fr,4,0.8161
27,10,en2fr,2,fr,6,0.8661
27,10,en2fr,3,de,4,0.5526
27,10,en2fr,3,de,6,0.47
27,10,en2fr,3,fr,4,0.8046
27,10,en2fr,3,fr,6,0.8473
27,10,en2fr,6,de,4,0.5791
27,10,en2fr,6,de,6,0.5364
27,10,en2fr,6,fr,4,0.7622
27,10,en2fr,6,fr,6,0.8199
27,10,en2fr,7,de,4,0.5575
27,10,en2fr,7,de,6,0.4634
27,10,en2fr,7,fr,4,0.8005
27,10,en2fr,7,fr,6,0.8512
27,10,en2fr,8,de,4,0.5766
27,10,en2fr,8,de,6,0.5155
27,10,en2fr,8,fr,4,0.8032
27,10,en2fr,8,fr,6,0.8367
27,10,en2fr,9,de,4,0.573
27,10,en2fr,9,de,6,0.5265
27,10,en2fr,9,fr,4,0.7964
27,10,en2fr,9,fr,6,0.818
27,10,en2fr,0,de,4,0.6051
27,10,en2fr,0,de,6,0.559
27,10,en2fr,0,fr,4,0.7957
27,10,en2fr,0,fr,6,0.838
28,10,de2fr,2,de,4,0.567
28,10,de2fr,2,de,6,0.5141
28,10,de2fr,2,fr,4,0.8162
28,10,de2fr,2,fr,6,0.8135
28,10,de2fr,3,de,4,0.6112
28,10,de2fr,3,de,6,0.539
28,10,de2fr,3,fr,4,0.8071
28,10,de2fr,3,fr,6,0.8611
28,10,de2fr,6,de,4,0.5833
28,10,de2fr,6,de,6,0.5226
28,10,de2fr,6,fr,4,0.8008
28,10,de2fr,6,fr,6,0.8508
28,10,de2fr,7,de,4,0.6075
28,10,de2fr,7,de,6,0.5791
28,10,de2fr,7,fr,4,0.8044
28,10,de2fr,7,fr,6,0.8237
28,10,de2fr,8,de,4,0.5983
28,10,de2fr,8,de,6,0.5147
28,10,de2fr,8,fr,4,0.8261
28,10,de2fr,8,fr,6,0.8458
28,10,en2fr,2,de,4,0.575
28,10,en2fr,2,de,6,0.5098
28,10,en2fr,2,fr,4,0.8144
28,10,en2fr,2,fr,6,0.8556
28,10,en2fr,3,de,4,0.5716
28,10,en2fr,3,de,6,0.4985
28,10,en2fr,3,fr,4,0.8084
28,10,en2fr,3,fr,6,0.8491
28,10,en2fr,6,de,4,0.5716
28,10,en2fr,6,de,6,0.534
28,10,en2fr,6,fr,4,0.7587
28,10,en2fr,6,fr,6,0.7966
28,10,en2fr,7,de,4,0.5721
28,10,en2fr,7,de,6,0.4854
28,10,en2fr,7,fr,4,0.7837
28,10,en2fr,7,fr,6,0.8535
28,10,en2fr,8,de,4,0.5897
28,10,en2fr,8,de,6,0.531
28,10,en2fr,8,fr,4,0.7953
28,10,en2fr,8,fr,6,0.8402
28,10,en2fr,9,de,4,0.6031
28,10,en2fr,9,de,6,0.543
28,10,en2fr,9,fr,4,0.7948
28,10,en2fr,9,fr,6,0.8281
28,10,en2fr,0,de,4,0.5847
28,10,en2fr,0,de,6,0.5467
28,10,en2fr,0,fr,4,0.8026
28,10,en2fr,0,fr,6,0.8155
29,10,de2fr,2,de,4,0.5705
29,10,de2fr,2,de,6,0.5108
29,10,de2fr,2,fr,4,0.8181
29,10,de2fr,2,fr,6,0.8235
29,10,de2fr,3,de,4,0.6223
29,10,de2fr,3,de,6,0.5645
29,10,de2fr,3,fr,4,0.815
29,10,de2fr,3,fr,6,0.8561
29,10,de2fr,6,de,4,0.5864
29,10,de2fr,6,de,6,0.5251
29,10,de2fr,6,fr,4,0.8073
29,10,de2fr,6,fr,6,0.8447
29,10,de2fr,7,de,4,0.6022
29,10,de2fr,7,de,6,0.5759
29,10,de2fr,7,fr,4,0.7975
29,10,de2fr,7,fr,6,0.8349
29,10,de2fr,8,de,4,0.565
29,10,de2fr,8,de,6,0.4724
29,10,de2fr,8,fr,4,0.8145
29,10,de2fr,8,fr,6,0.8143
29,10,en2fr,2,de,4,0.5547
29,10,en2fr,2,de,6,0.4881
29,10,en2fr,2,fr,4,0.8007
29,10,en2fr,2,fr,6,0.8477
29,10,en2fr,3,de,4,0.5795
29,10,en2fr,3,de,6,0.5151
29,10,en2fr,3,fr,4,0.8287
29,10,en2fr,3,fr,6,0.8503
29,10,en2fr,6,de,4,0.5633
29,10,en2fr,6,de,6,0.527
29,10,en2fr,6,fr,4,0.7587
29,10,en2fr,6,fr,6,0.7706
29,10,en2fr,7,de,4,0.5766
29,10,en2fr,7,de,6,0.4976
29,10,en2fr,7,fr,4,0.8041
29,10,en2fr,7,fr,6,0.8512
29,10,en2fr,8,de,4,0.578
29,10,en2fr,8,de,6,0.5173
29,10,en2fr,8,fr,4,0.7998
29,10,en2fr,8,fr,6,0.8285
29,10,en2fr,9,de,4,0.5583
29,10,en2fr,9,de,6,0.5109
29,10,en2fr,9,fr,4,0.7808
29,10,en2fr,9,fr,6,0.7993
29,10,en2fr,0,de,4,0.567
29,10,en2fr,0,de,6,0.5373
29,10,en2fr,0,fr,4,0.7879
29,10,en2fr,0,fr,6,0.7938
4,11,de2fr,2,de,4,0.8612
4,11,de2fr,2,de,6,0.8719
4,11,de2fr,2,fr,4,0.5541
4,11,de2fr,2,fr,6,0.5691
4,11,de2fr,3,de,4,0.8379
4,11,de2fr,3,de,6,0.8328
4,11,de2fr,3,fr,4,0.5284
4,11,de2fr,3,fr,6,0.5465
4,11,de2fr,6,de,4,0.8617
4,11,de2fr,6,de,6,0.8754
4,11,de2fr,6,fr,4,0.5029
4,11,de2fr,6,fr,6,0.5266
4,11,de2fr,7,de,4,0.8535
4,11,de2fr,7,de,6,0.8877
4,11,de2fr,7,fr,4,0.5147
4,11,de2fr,7,fr,6,0.5321
4,11,de2fr,8,de,4,0.8474
4,11,de2fr,8,de,6,0.8537
4,11,de2fr,8,fr,4,0.4833
4,11,de2fr,8,fr,6,0.5088
4,11,en2fr,2,de,4,0.6238
4,11,en2fr,2,de,6,0.6553
4,11,en2fr,2,fr,4,0.5896
4,11,en2fr,2,fr,6,0.6245
4,11,en2fr,3,de,4,0.6277
4,11,en2fr,3,de,6,0.6672
4,11,en2fr,3,fr,4,0.6314
4,11,en2fr,3,fr,6,0.6679
4,11,en2fr,6,de,4,0.6288
4,11,en2fr,6,de,6,0.6573
4,11,en2fr,6,fr,4,0.6188
4,11,en2fr,6,fr,6,0.6645
4,11,en2fr,7,de,4,0.5953
4,11,en2fr,7,de,6,0.6377
4,11,en2fr,7,fr,4,0.6219
4,11,en2fr,7,fr,6,0.667
4,11,en2fr,8,de,4,0.6403
4,11,en2fr,8,de,6,0.68
4,11,en2fr,8,fr,4,0.6226
4,11,en2fr,8,fr,6,0.6605
4,11,en2fr,9,de,4,0.6377
4,11,en2fr,9,de,6,0.6839
4,11,en2fr,9,fr,4,0.6197
4,11,en2fr,9,fr,6,0.6597
4,11,en2fr,0,de,4,0.6276
4,11,en2fr,0,de,6,0.6729
4,11,en2fr,0,fr,4,0.6099
4,11,en2fr,0,fr,6,0.6552
5,11,de2fr,2,de,4,0.5659
5,11,de2fr,2,de,6,0.5351
5,11,de2fr,2,fr,4,0.7385
5,11,de2fr,2,fr,6,0.7202
5,11,de2fr,3,de,4,0.5381
5,11,de2fr,3,de,6,0.494
5,11,de2fr,3,fr,4,0.7106
5,11,de2fr,3,fr,6,0.707
5,11,de2fr,6,de,4,0.584
5,11,de2fr,6,de,6,0.5682
5,11,de2fr,6,fr,4,0.7305
5,11,de2fr,6,fr,6,0.7183
5,11,de2fr,7,de,4,0.5632
5,11,de2fr,7,de,6,0.552
5,11,de2fr,7,fr,4,0.7397
5,11,de2fr,7,fr,6,0.7209
5,11,de2fr,8,de,4,0.5038
5,11,de2fr,8,de,6,0.4677
5,11,de2fr,8,fr,4,0.6892
5,11,de2fr,8,fr,6,0.6982
5,11,en2fr,2,de,4,0.4935
5,11,en2fr,2,de,6,0.4747
5,11,en2fr,2,fr,4,0.7065
5,11,en2fr,2,fr,6,0.7224
5,11,en2fr,3,de,4,0.5292
5,11,en2fr,3,de,6,0.5061
5,11,en2fr,3,fr,4,0.7501
5,11,en2fr,3,fr,6,0.7345
5,11,en2fr,6,de,4,0.5246
5,11,en2fr,6,de,6,0.5087
5,11,en2fr,6,fr,4,0.7505
5,11,en2fr,6,fr,6,0.7408
5,11,en2fr,7,de,4,0.506
5,11,en2fr,7,de,6,0.4875
5,11,en2fr,7,fr,4,0.7234
5,11,en2fr,7,fr,6,0.7159
5,11,en2fr,8,de,4,0.5048
5,11,en2fr,8,de,6,0.4815
5,11,en2fr,8,fr,4,0.7316
5,11,en2fr,8,fr,6,0.7374
5,11,en2fr,9,de,4,0.5004
5,11,en2fr,9,de,6,0.4827
5,11,en2fr,9,fr,4,0.7305
5,11,en2fr,9,fr,6,0.7393
5,11,en2fr,0,de,4,0.5153
5,11,en2fr,0,de,6,0.4935
5,11,en2fr,0,fr,4,0.7289
5,11,en2fr,0,fr,6,0.7259
6,11,de2fr,2,de,4,0.5777
6,11,de2fr,2,de,6,0.5705
6,11,de2fr,2,fr,4,0.7773
6,11,de2fr,2,fr,6,0.8004
6,11,de2fr,3,de,4,0.5394
6,11,de2fr,3,de,6,0.5178
6,11,de2fr,3,fr,4,0.7592
6,11,de2fr,3,fr,6,0.7856
6,11,de2fr,6,de,4,0.5919
6,11,de2fr,6,de,6,0.6126
6,11,de2fr,6,fr,4,0.7399
6,11,de2fr,6,fr,6,0.7618
6,11,de2fr,7,de,4,0.6033
6,11,de2fr,7,de,6,0.6112
6,11,de2fr,7,fr,4,0.7664
6,11,de2fr,7,fr,6,0.7905
6,11,de2fr,8,de,4,0.537
6,11,de2fr,8,de,6,0.5266
6,11,de2fr,8,fr,4,0.7684
6,11,de2fr,8,fr,6,0.7931
6,11,en2fr,2,de,4,0.5203
6,11,en2fr,2,de,6,0.5248
6,11,en2fr,2,fr,4,0.7524
6,11,en2fr,2,fr,6,0.7904
6,11,en2fr,3,de,4,0.5327
6,11,en2fr,3,de,6,0.534
6,11,en2fr,3,fr,4,0.7761
6,11,en2fr,3,fr,6,0.7998
6,11,en2fr,6,de,4,0.5339
6,11,en2fr,6,de,6,0.5416
6,11,en2fr,6,fr,4,0.7693
6,11,en2fr,6,fr,6,0.7964
6,11,en2fr,7,de,4,0.5549
6,11,en2fr,7,de,6,0.5517
6,11,en2fr,7,fr,4,0.7895
6,11,en2fr,7,fr,6,0.8148
6,11,en2fr,8,de,4,0.5205
6,11,en2fr,8,de,6,0.5131
6,11,en2fr,8,fr,4,0.8049
6,11,en2fr,8,fr,6,0.8194
6,11,en2fr,9,de,4,0.543
6,11,en2fr,9,de,6,0.5391
6,11,en2fr,9,fr,4,0.7831
6,11,en2fr,9,fr,6,0.7944
6,11,en2fr,0,de,4,0.5425
6,11,en2fr,0,de,6,0.5448
6,11,en2fr,0,fr,4,0.7622
6,11,en2fr,0,fr,6,0.8009
7,11,de2fr,2,de,4,0.5309
7,11,de2fr,2,de,6,0.564
7,11,de2fr,2,fr,4,0.7388
7,11,de2fr,2,fr,6,0.7909
7,11,de2fr,3,de,4,0.5042
7,11,de2fr,3,de,6,0.5234
7,11,de2fr,3,fr,4,0.7646
7,11,de2fr,3,fr,6,0.7816
7,11,de2fr,6,de,4,0.5357
7,11,de2fr,6,de,6,0.573
7,11,de2fr,6,fr,4,0.7439
7,11,de2fr,6,fr,6,0.7866
7,11,de2fr,7,de,4,0.5553
7,11,de2fr,7,de,6,0.5854
7,11,de2fr,7,fr,4,0.7786
7,11,de2fr,7,fr,6,0.8055
7,11,de2fr,8,de,4,0.5241
7,11,de2fr,8,de,6,0.5425
7,11,de2fr,8,fr,4,0.7719
7,11,de2fr,8,fr,6,0.8011
7,11,en2fr,2,de,4,0.5253
7,11,en2fr,2,de,6,0.5595
7,11,en2fr,2,fr,4,0.776
7,11,en2fr,2,fr,6,0.8105
7,11,en2fr,3,de,4,0.4952
7,11,en2fr,3,de,6,0.5204
7,11,en2fr,3,fr,4,0.7533
7,11,en2fr,3,fr,6,0.7831
7,11,en2fr,6,de,4,0.52
7,11,en2fr,6,de,6,0.5549
7,11,en2fr,6,fr,4,0.7599
7,11,en2fr,6,fr,6,0.7993
7,11,en2fr,7,de,4,0.5168
7,11,en2fr,7,de,6,0.5504
7,11,en2fr,7,fr,4,0.7912
7,11,en2fr,7,fr,6,0.8083
7,11,en2fr,8,de,4,0.519
7,11,en2fr,8,de,6,0.5589
7,11,en2fr,8,fr,4,0.7959
7,11,en2fr,8,fr,6,0.8183
7,11,en2fr,9,de,4,0.5274
7,11,en2fr,9,de,6,0.5608
7,11,en2fr,9,fr,4,0.7805
7,11,en2fr,9,fr,6,0.8067
7,11,en2fr,0,de,4,0.529
7,11,en2fr,0,de,6,0.5683
7,11,en2fr,0,fr,4,0.7483
7,11,en2fr,0,fr,6,0.8045
8,11,de2fr,2,de,4,0.4984
8,11,de2fr,2,de,6,0.5387
8,11,de2fr,2,fr,4,0.7794
8,11,de2fr,2,fr,6,0.8064
8,11,de2fr,3,de,4,0.5094
8,11,de2fr,3,de,6,0.5468
8,11,de2fr,3,fr,4,0.7995
8,11,de2fr,3,fr,6,0.8177
8,11,de2fr,6,de,4,0.5405
8,11,de2fr,6,de,6,0.5868
8,11,de2fr,6,fr,4,0.7676
8,11,de2fr,6,fr,6,0.799
8,11,de2fr,7,de,4,0.5369
8,11,de2fr,7,de,6,0.5835
8,11,de2fr,7,fr,4,0.8147
8,11,de2fr,7,fr,6,0.8234
8,11,de2fr,8,de,4,0.5223
8,11,de2fr,8,de,6,0.5655
8,11,de2fr,8,fr,4,0.7869
8,11,de2fr,8,fr,6,0.8217
8,11,en2fr,2,de,4,0.5191
8,11,en2fr,2,de,6,0.5733
8,11,en2fr,2,fr,4,0.816
8,11,en2fr,2,fr,6,0.8278
8,11,en2fr,3,de,4,0.4955
8,11,en2fr,3,de,6,0.5295
8,11,en2fr,3,fr,4,0.7672
8,11,en2fr,3,fr,6,0.8079
8,11,en2fr,6,de,4,0.5048
8,11,en2fr,6,de,6,0.5424
8,11,en2fr,6,fr,4,0.7439
8,11,en2fr,6,fr,6,0.7864
8,11,en2fr,7,de,4,0.5245
8,11,en2fr,7,de,6,0.5648
8,11,en2fr,7,fr,4,0.8003
8,11,en2fr,7,fr,6,0.8143
8,11,en2fr,8,de,4,0.5047
8,11,en2fr,8,de,6,0.5536
8,11,en2fr,8,fr,4,0.8115
8,11,en2fr,8,fr,6,0.8282
8,11,en2fr,9,de,4,0.502
8,11,en2fr,9,de,6,0.5377
8,11,en2fr,9,fr,4,0.7803
8,11,en2fr,9,fr,6,0.8186
8,11,en2fr,0,de,4,0.5183
8,11,en2fr,0,de,6,0.5643
8,11,en2fr,0,fr,4,0.7809
8,11,en2fr,0,fr,6,0.822
9,11,de2fr,2,de,4,0.5454
9,11,de2fr,2,de,6,0.574
9,11,de2fr,2,fr,4,0.8172
9,11,de2fr,2,fr,6,0.8388
9,11,de2fr,3,de,4,0.511
9,11,de2fr,3,de,6,0.5384
9,11,de2fr,3,fr,4,0.8041
9,11,de2fr,3,fr,6,0.8161
9,11,de2fr,6,de,4,0.5584
9,11,de2fr,6,de,6,0.6038
9,11,de2fr,6,fr,4,0.7975
9,11,de2fr,6,fr,6,0.8416
9,11,de2fr,7,de,4,0.559
9,11,de2fr,7,de,6,0.6055
9,11,de2fr,7,fr,4,0.8163
9,11,de2fr,7,fr,6,0.8314
9,11,de2fr,8,de,4,0.5179
9,11,de2fr,8,de,6,0.5518
9,11,de2fr,8,fr,4,0.8041
9,11,de2fr,8,fr,6,0.8307
9,11,en2fr,2,de,4,0.5136
9,11,en2fr,2,de,6,0.5661
9,11,en2fr,2,fr,4,0.8067
9,11,en2fr,2,fr,6,0.8318
9,11,en2fr,3,de,4,0.5109
9,11,en2fr,3,de,6,0.5558
9,11,en2fr,3,fr,4,0.7868
9,11,en2fr,3,fr,6,0.8131
9,11,en2fr,6,de,4,0.5317
9,11,en2fr,6,de,6,0.5644
9,11,en2fr,6,fr,4,0.7547
9,11,en2fr,6,fr,6,0.8063
9,11,en2fr,7,de,4,0.5312
9,11,en2fr,7,de,6,0.5845
9,11,en2fr,7,fr,4,0.8348
9,11,en2fr,7,fr,6,0.8443
9,11,en2fr,8,de,4,0.518
9,11,en2fr,8,de,6,0.5576
9,11,en2fr,8,fr,4,0.8198
9,11,en2fr,8,fr,6,0.8362
9,11,en2fr,9,de,4,0.5188
9,11,en2fr,9,de,6,0.5582
9,11,en2fr,9,fr,4,0.8165
9,11,en2fr,9,fr,6,0.8378
9,11,en2fr,0,de,4,0.5589
9,11,en2fr,0,de,6,0.5946
9,11,en2fr,0,fr,4,0.7859
9,11,en2fr,0,fr,6,0.8167
10,11,de2fr,2,de,4,0.5602
10,11,de2fr,2,de,6,0.5892
10,11,de2fr,2,fr,4,0.7927
10,11,de2fr,2,fr,6,0.8314
10,11,de2fr,3,de,4,0.5269
10,11,de2fr,3,de,6,0.5556
10,11,de2fr,3,fr,4,0.8019
10,11,de2fr,3,fr,6,0.8033
10,11,de2fr,6,de,4,0.55
10,11,de2fr,6,de,6,0.5852
10,11,de2fr,6,fr,4,0.8131
10,11,de2fr,6,fr,6,0.8384
10,11,de2fr,7,de,4,0.5756
10,11,de2fr,7,de,6,0.6084
10,11,de2fr,7,fr,4,0.8424
10,11,de2fr,7,fr,6,0.8435
10,11,de2fr,8,de,4,0.5027
10,11,de2fr,8,de,6,0.5449
10,11,de2fr,8,fr,4,0.8136
10,11,de2fr,8,fr,6,0.8226
10,11,en2fr,2,de,4,0.5402
10,11,en2fr,2,de,6,0.5854
10,11,en2fr,2,fr,4,0.8261
10,11,en2fr,2,fr,6,0.8289
10,11,en2fr,3,de,4,0.5243
10,11,en2fr,3,de,6,0.5625
10,11,en2fr,3,fr,4,0.8123
10,11,en2fr,3,fr,6,0.8315
10,11,en2fr,6,de,4,0.5191
10,11,en2fr,6,de,6,0.5479
10,11,en2fr,6,fr,4,0.7745
10,11,en2fr,6,fr,6,0.8301
10,11,en2fr,7,de,4,0.5395
10,11,en2fr,7,de,6,0.5822
10,11,en2fr,7,fr,4,0.8423
10,11,en2fr,7,fr,6,0.8472
10,11,en2fr,8,de,4,0.5418
10,11,en2fr,8,de,6,0.572
10,11,en2fr,8,fr,4,0.811
10,11,en2fr,8,fr,6,0.836
10,11,en2fr,9,de,4,0.5595
10,11,en2fr,9,de,6,0.5987
10,11,en2fr,9,fr,4,0.8187
10,11,en2fr,9,fr,6,0.8409
10,11,en2fr,0,de,4,0.5595
10,11,en2fr,0,de,6,0.5929
10,11,en2fr,0,fr,4,0.8035
10,11,en2fr,0,fr,6,0.8453
11,11,de2fr,2,de,4,0.5499
11,11,de2fr,2,de,6,0.567
11,11,de2fr,2,fr,4,0.81
11,11,de2fr,2,fr,6,0.8321
11,11,de2fr,3,de,4,0.5441
11,11,de2fr,3,de,6,0.5536
11,11,de2fr,3,fr,4,0.8316
11,11,de2fr,3,fr,6,0.8454
11,11,de2fr,6,de,4,0.5622
11,11,de2fr,6,de,6,0.5966
11,11,de2fr,6,fr,4,0.8329
11,11,de2fr,6,fr,6,0.8487
11,11,de2fr,7,de,4,0.5467
11,11,de2fr,7,de,6,0.5711
11,11,de2fr,7,fr,4,0.8258
11,11,de2fr,7,fr,6,0.8339
11,11,de2fr,8,de,4,0.52
11,11,de2fr,8,de,6,0.5389
11,11,de2fr,8,fr,4,0.816
11,11,de2fr,8,fr,6,0.8411
11,11,en2fr,2,de,4,0.5211
11,11,en2fr,2,de,6,0.5516
11,11,en2fr,2,fr,4,0.8258
11,11,en2fr,2,fr,6,0.837
11,11,en2fr,3,de,4,0.5204
11,11,en2fr,3,de,6,0.5517
11,11,en2fr,3,fr,4,0.8314
11,11,en2fr,3,fr,6,0.8487
11,11,en2fr,6,de,4,0.5171
11,11,en2fr,6,de,6,0.5266
11,11,en2fr,6,fr,4,0.7556
11,11,en2fr,6,fr,6,0.8029
11,11,en2fr,7,de,4,0.5219
11,11,en2fr,7,de,6,0.5395
11,11,en2fr,7,fr,4,0.8398
11,11,en2fr,7,fr,6,0.8417
11,11,en2fr,8,de,4,0.5262
11,11,en2fr,8,de,6,0.5487
11,11,en2fr,8,fr,4,0.8166
11,11,en2fr,8,fr,6,0.8359
11,11,en2fr,9,de,4,0.5414
11,11,en2fr,9,de,6,0.5738
11,11,en2fr,9,fr,4,0.8399
11,11,en2fr,9,fr,6,0.8503
11,11,en2fr,0,de,4,0.5399
11,11,en2fr,0,de,6,0.5696
11,11,en2fr,0,fr,4,0.8378
11,11,en2fr,0,fr,6,0.8429
12,11,de2fr,2,de,4,0.5438
12,11,de2fr,2,de,6,0.5827
12,11,de2fr,2,fr,4,0.8301
12,11,de2fr,2,fr,6,0.842
12,11,de2fr,3,de,4,0.5167
12,11,de2fr,3,de,6,0.5363
12,11,de2fr,3,fr,4,0.8467
12,11,de2fr,3,fr,6,0.8439
